"cuenta";"iniciodeuda";"iniciofechadeuda";"ultimafechadeuda";"idciclo"
10219;2002;"2002-01-01";"2023-02-01";100
10231;2002;"2002-01-01";"2023-02-01";100
10235;2007;"2007-06-01";"2023-02-01";100
10348;2002;"2002-03-01";"2023-02-01";100
10349;2002;"2002-03-01";"2023-02-01";100
10351;2003;"2003-08-01";"2023-02-01";100
10436;2010;"2010-10-08";"2023-02-01";100
10437;2010;"2010-10-08";"2023-02-01";100
10440;2002;"2002-05-01";"2023-02-01";100
10447;2002;"2002-05-01";"2023-02-01";100
10450;2003;"2003-09-01";"2023-02-01";100
10451;2002;"2002-05-01";"2023-02-01";100
10452;2002;"2002-05-01";"2023-02-01";100
10458;2002;"2002-06-01";"2023-02-01";100
10493;2002;"2002-06-01";"2023-02-01";100
10512;2003;"2003-05-01";"2023-02-01";100
10538;2002;"2002-09-01";"2023-02-01";100
10540;2002;"2002-09-01";"2023-02-01";100
10542;2009;"2009-04-01";"2023-02-01";100
10560;2002;"2002-09-01";"2023-02-01";100
10563;2002;"2002-09-01";"2023-02-01";100
10565;2002;"2002-01-01";"2023-02-01";100
10571;2002;"2002-09-01";"2023-02-01";100
10572;2002;"2002-10-01";"2023-02-01";100
10582;2002;"2002-09-01";"2023-02-01";100
10593;2006;"2006-08-01";"2023-02-01";100
10594;2002;"2002-09-01";"2023-02-01";100
10595;2003;"2003-12-01";"2023-02-01";100
10610;2010;"2010-10-08";"2023-02-01";100
10616;2002;"2002-10-01";"2023-02-01";100
10636;2002;"2002-07-01";"2023-02-01";100
10637;2002;"2002-07-01";"2023-02-01";100
10638;2002;"2002-07-01";"2023-02-01";100
10639;2002;"2002-07-01";"2023-02-01";100
10640;2002;"2002-07-01";"2023-02-01";100
10642;2005;"2005-10-01";"2023-02-01";100
10650;2009;"2009-02-01";"2023-02-01";100
10653;2010;"2010-10-08";"2023-02-01";100
10655;2010;"2010-10-08";"2023-02-01";100
10656;2010;"2010-10-08";"2023-02-01";100
10659;2010;"2010-10-08";"2023-02-01";100
10661;2010;"2010-10-08";"2023-02-01";100
10662;2010;"2010-10-08";"2023-02-01";100
10663;2010;"2010-10-08";"2023-02-01";100
10664;2010;"2010-10-08";"2023-02-01";100
10665;2010;"2010-10-08";"2023-02-01";100
10666;2010;"2010-10-08";"2023-02-01";100
10667;2010;"2010-10-08";"2023-02-01";100
10668;2010;"2010-10-08";"2023-02-01";100
10669;2010;"2010-10-08";"2023-02-01";100
10670;2010;"2010-10-08";"2023-02-01";100
10671;2010;"2010-10-08";"2023-02-01";100
10672;2010;"2010-10-08";"2023-02-01";100
10673;2010;"2010-10-08";"2023-02-01";100
10674;2010;"2010-10-08";"2023-02-01";100
10675;2010;"2010-10-08";"2023-02-01";100
10676;2010;"2010-10-08";"2023-02-01";100
10679;2010;"2010-10-08";"2023-02-01";100
10681;2010;"2010-10-08";"2023-02-01";100
10682;2010;"2010-10-08";"2023-02-01";100
10683;2010;"2010-10-08";"2023-02-01";100
10684;2010;"2010-10-08";"2023-02-01";100
10685;2010;"2010-10-08";"2023-02-01";100
10686;2010;"2010-10-08";"2023-02-01";100
10687;2010;"2010-10-08";"2023-02-01";100
10688;2010;"2010-10-08";"2023-02-01";100
10689;2010;"2010-10-08";"2023-02-01";100
10690;2010;"2010-10-08";"2023-02-01";100
10692;2010;"2010-10-08";"2023-02-01";100
10693;2010;"2010-10-08";"2023-02-01";100
10694;2010;"2010-10-08";"2023-02-01";100
10695;2010;"2010-10-08";"2023-02-01";100
10697;2010;"2010-10-08";"2023-02-01";100
10698;2010;"2010-10-08";"2023-02-01";100
10700;2010;"2010-10-08";"2023-02-01";100
10701;2010;"2010-10-08";"2023-02-01";100
10702;2010;"2010-10-08";"2023-02-01";100
10703;2010;"2010-10-08";"2023-02-01";100
10704;2010;"2010-10-08";"2023-02-01";100
10705;2010;"2010-10-08";"2023-02-01";100
10706;2010;"2010-10-08";"2023-02-01";100
10707;2010;"2010-10-08";"2023-02-01";100
10708;2010;"2010-10-08";"2023-02-01";100
10709;2010;"2010-10-08";"2023-02-01";100
10710;2010;"2010-10-08";"2023-02-01";100
10714;2010;"2010-10-08";"2023-02-01";100
10715;2010;"2010-10-08";"2023-02-01";100
10716;2010;"2010-10-08";"2023-02-01";100
10717;2010;"2010-10-08";"2023-02-01";100
10718;2010;"2010-10-08";"2023-02-01";100
10719;2010;"2010-10-08";"2023-02-01";100
10720;2010;"2010-10-08";"2023-02-01";100
10721;2010;"2010-10-08";"2023-02-01";100
10722;2010;"2010-10-08";"2023-02-01";100
10723;2010;"2010-10-08";"2023-02-01";100
10724;2010;"2010-10-08";"2023-02-01";100
10725;2010;"2010-10-08";"2023-02-01";100
10726;2010;"2010-10-08";"2023-02-01";100
10727;2010;"2010-10-08";"2023-02-01";100
10728;2010;"2010-10-08";"2023-02-01";100
10729;2010;"2010-10-08";"2023-02-01";100
10730;2010;"2010-10-08";"2023-02-01";100
10731;2010;"2010-10-08";"2023-02-01";100
10732;2010;"2010-10-08";"2023-02-01";100
10734;2010;"2010-10-08";"2023-02-01";100
10735;2010;"2010-10-08";"2023-02-01";100
10736;2010;"2010-10-08";"2023-02-01";100
10737;2010;"2010-10-08";"2023-02-01";100
10738;2010;"2010-10-08";"2023-02-01";100
10739;2010;"2010-10-08";"2023-02-01";100
10740;2010;"2010-10-08";"2023-02-01";100
10741;2010;"2010-10-08";"2023-02-01";100
10742;2010;"2010-10-08";"2023-02-01";100
10743;2010;"2010-10-08";"2023-02-01";100
10745;2010;"2010-10-08";"2023-02-01";100
10746;2010;"2010-10-08";"2023-02-01";100
10748;2010;"2010-10-08";"2023-02-01";100
10749;2010;"2010-10-08";"2023-02-01";100
10750;2010;"2010-10-08";"2023-02-01";100
10751;2010;"2010-10-08";"2023-02-01";100
10752;2010;"2010-10-08";"2023-02-01";100
10753;2010;"2010-10-08";"2023-02-01";100
10754;2010;"2010-10-08";"2023-02-01";100
10755;2010;"2010-10-08";"2023-02-01";100
10758;2009;"2009-09-01";"2023-02-01";100
10764;2003;"2003-12-01";"2023-02-01";100
10766;2003;"2003-12-01";"2023-02-01";100
10767;2003;"2003-12-01";"2023-02-01";100
10769;2010;"2010-10-08";"2023-02-01";100
10771;2003;"2003-12-01";"2023-02-01";100
10779;2003;"2003-12-01";"2023-02-01";100
10784;2005;"2005-01-01";"2023-02-01";100
10798;2010;"2010-10-08";"2023-02-01";100
10799;2003;"2003-12-01";"2023-02-01";100
10802;2003;"2003-12-01";"2023-02-01";100
10823;2003;"2003-12-01";"2023-02-01";100
10828;2003;"2003-12-01";"2023-02-01";100
10839;2003;"2003-12-01";"2023-02-01";100
10847;2003;"2003-12-01";"2023-02-01";100
10848;2003;"2003-12-01";"2023-02-01";100
10871;2003;"2003-12-01";"2023-02-01";100
10875;2010;"2010-10-08";"2023-02-01";100
10877;2003;"2003-12-01";"2023-02-01";100
10880;2005;"2005-04-01";"2023-02-01";100
10881;2004;"2004-08-01";"2023-02-01";100
10886;2003;"2003-12-01";"2023-02-01";100
10889;2003;"2003-12-01";"2023-02-01";100
10890;2004;"2004-12-01";"2023-02-01";100
10891;2004;"2004-12-01";"2023-02-01";100
10892;2003;"2003-12-01";"2023-02-01";100
10893;2003;"2003-12-01";"2023-02-01";100
10908;2003;"2003-12-01";"2023-02-01";100
10912;2003;"2003-12-01";"2023-02-01";100
10918;2004;"2004-05-01";"2023-02-01";100
10919;2003;"2003-12-01";"2023-02-01";100
10921;2003;"2003-12-01";"2023-02-01";100
10932;2003;"2003-12-01";"2023-02-01";100
10933;2003;"2003-12-01";"2023-02-01";100
10942;2003;"2003-12-01";"2023-02-01";100
10943;2003;"2003-12-01";"2023-02-01";100
10944;2003;"2003-12-01";"2023-02-01";100
10945;2003;"2003-12-01";"2023-02-01";100
10946;2003;"2003-12-01";"2023-02-01";100
10947;2003;"2003-12-01";"2023-02-01";100
10948;2003;"2003-12-01";"2023-02-01";100
10949;2003;"2003-12-01";"2023-02-01";100
10950;2003;"2003-12-01";"2023-02-01";100
10951;2003;"2003-12-01";"2023-02-01";100
10952;2003;"2003-12-01";"2023-02-01";100
10953;2003;"2003-12-01";"2023-02-01";100
10954;2003;"2003-12-01";"2023-02-01";100
10955;2003;"2003-12-01";"2023-02-01";100
10956;2003;"2003-12-01";"2023-02-01";100
10957;2003;"2003-12-01";"2023-02-01";100
10958;2003;"2003-12-01";"2023-02-01";100
10959;2003;"2003-12-01";"2023-02-01";100
10960;2003;"2003-12-01";"2023-02-01";100
10961;2003;"2003-12-01";"2023-02-01";100
10962;2003;"2003-12-01";"2023-02-01";100
10963;2003;"2003-12-01";"2023-02-01";100
10964;2003;"2003-12-01";"2023-02-01";100
10965;2003;"2003-12-01";"2023-02-01";100
10966;2003;"2003-12-01";"2023-02-01";100
10967;2003;"2003-12-01";"2023-02-01";100
10968;2003;"2003-12-01";"2023-02-01";100
10970;2003;"2003-12-01";"2023-02-01";100
10971;2003;"2003-12-01";"2023-02-01";100
10972;2003;"2003-12-01";"2023-02-01";100
10973;2003;"2003-12-01";"2023-02-01";100
10974;2003;"2003-12-01";"2023-02-01";100
10975;2003;"2003-12-01";"2023-02-01";100
10976;2003;"2003-12-01";"2023-02-01";100
10977;2003;"2003-12-01";"2023-02-01";100
10978;2003;"2003-12-01";"2023-02-01";100
10979;2003;"2003-12-01";"2023-02-01";100
10980;2003;"2003-12-01";"2023-02-01";100
10981;2003;"2003-12-01";"2023-02-01";100
10982;2003;"2003-12-01";"2023-02-01";100
10983;2003;"2003-12-01";"2023-02-01";100
10984;2003;"2003-12-01";"2023-02-01";100
10985;2003;"2003-12-01";"2023-02-01";100
10986;2003;"2003-12-01";"2023-02-01";100
10987;2003;"2003-12-01";"2023-02-01";100
10988;2003;"2003-12-01";"2023-02-01";100
10989;2003;"2003-12-01";"2023-02-01";100
10990;2003;"2003-12-01";"2023-02-01";100
10991;2003;"2003-12-01";"2023-02-01";100
10992;2003;"2003-12-01";"2023-02-01";100
10993;2003;"2003-12-01";"2023-02-01";100
10995;2003;"2003-12-01";"2023-02-01";100
10996;2003;"2003-12-01";"2023-02-01";100
10997;2003;"2003-12-01";"2023-02-01";100
10998;2003;"2003-12-01";"2023-02-01";100
10999;2003;"2003-12-01";"2023-02-01";100
11001;2003;"2003-12-01";"2023-02-01";100
11002;2003;"2003-12-01";"2023-02-01";100
11004;2003;"2003-12-01";"2023-02-01";100
11005;2003;"2003-12-01";"2023-02-01";100
11006;2003;"2003-12-01";"2023-02-01";100
11007;2003;"2003-12-01";"2023-02-01";100
11008;2003;"2003-12-01";"2023-02-01";100
11009;2003;"2003-12-01";"2023-02-01";100
11010;2003;"2003-12-01";"2023-02-01";100
11011;2003;"2003-12-01";"2023-02-01";100
11012;2003;"2003-12-01";"2023-02-01";100
11013;2003;"2003-12-01";"2023-02-01";100
11014;2003;"2003-12-01";"2023-02-01";100
11015;2003;"2003-12-01";"2023-02-01";100
11016;2003;"2003-12-01";"2023-02-01";100
11017;2003;"2003-12-01";"2023-02-01";100
11018;2003;"2003-12-01";"2023-02-01";100
11019;2003;"2003-12-01";"2023-02-01";100
11020;2003;"2003-12-01";"2023-02-01";100
11021;2003;"2003-12-01";"2023-02-01";100
11022;2003;"2003-12-01";"2023-02-01";100
11023;2003;"2003-12-01";"2023-02-01";100
11024;2003;"2003-12-01";"2023-02-01";100
11025;2003;"2003-12-01";"2023-02-01";100
11026;2003;"2003-12-01";"2023-02-01";100
11027;2003;"2003-12-01";"2023-02-01";100
11028;2003;"2003-12-01";"2023-02-01";100
11029;2003;"2003-12-01";"2023-02-01";100
11030;2003;"2003-12-01";"2023-02-01";100
11031;2003;"2003-12-01";"2023-02-01";100
11032;2003;"2003-12-01";"2023-02-01";100
11033;2003;"2003-12-01";"2023-02-01";100
11034;2003;"2003-12-01";"2023-02-01";100
11035;2003;"2003-12-01";"2023-02-01";100
11036;2003;"2003-12-01";"2023-02-01";100
11037;2003;"2003-12-01";"2023-02-01";100
11038;2003;"2003-12-01";"2023-02-01";100
11039;2003;"2003-12-01";"2023-02-01";100
11040;2003;"2003-12-01";"2023-02-01";100
11041;2003;"2003-12-01";"2023-02-01";100
11042;2003;"2003-12-01";"2023-02-01";100
11043;2003;"2003-12-01";"2023-02-01";100
11044;2003;"2003-12-01";"2023-02-01";100
11045;2003;"2003-12-01";"2023-02-01";100
11046;2003;"2003-12-01";"2023-02-01";100
11047;2003;"2003-12-01";"2023-02-01";100
11048;2003;"2003-12-01";"2023-02-01";100
11049;2003;"2003-12-01";"2023-02-01";100
11050;2003;"2003-12-01";"2023-02-01";100
11051;2003;"2003-12-01";"2023-02-01";100
11052;2003;"2003-12-01";"2023-02-01";100
11053;2003;"2003-12-01";"2023-02-01";100
11054;2003;"2003-12-01";"2023-02-01";100
